gene,mean_D14,mean_Sham,effect_D14_vs_Sham,log2fc_proxy_D14_vs_Sham,pvalue_D14_vs_Sham
Rps19,0.8954190614925139,0.7010554206503227,0.19436364084219127,0.35303408530828884,0.30253692302779234
Ddx5,0.7628067991494084,0.5691944913945872,0.1936123077548212,0.4223953599209572,0.38265172076583365
Vwa1,0.5004228816660269,0.3090541036185826,0.1913687780474443,0.6952865513422221,0.20236219544449197
Slc39a10,0.6445412804035492,0.4551499012747839,0.1893913791287653,0.5019300615111226,0.21675544008231423
mt-Nd2,0.7395133473662518,0.5503388581183809,0.18917448924787095,0.4262553184217506,0.27290764010927454
Sptbn1,1.6322216468924087,1.4434543689224382,0.1887672779699705,0.17731136400337016,0.44898020216226175
Rpl26,0.7476735231103421,0.559864422162311,0.18780910094803105,0.41733029373623315,0.28260917761428195
Ptprb,0.7943769480195051,0.6157216341796944,0.1786553138398107,0.3675449706166406,0.2290709093881612
Hsp90b1,0.6125189756946596,0.4397273564899426,0.17279161920471703,0.47814432477697827,0.17606885414838427
Slc6a6,0.5771552002015701,0.404986853322802,0.17216834687876809,0.5110831809867147,0.4241858066984772
mt-Nd1,0.9542094091231809,0.7832217227964898,0.17098768632669104,0.2848848033220578,0.43760639854634464
Cxcl12,1.5431160265476929,1.3747020849711316,0.1684139415765613,0.1667274248040714,0.3952948014546384
Rps29,0.7041745827060598,0.5358687344040424,0.16830584830201745,0.3940528667926522,0.5221090500746319
Rps9,0.5936752619308213,0.4253849719117901,0.16829029001903123,0.480903970412915,0.3650983047878811
Rpl4,0.5947443920364842,0.42670296827261217,0.16804142376387204,0.47903666157868946,0.2972105906191798
Rps5,0.6570548000975555,0.4890217138471768,0.16803308625037866,0.42611441961504415,0.29645834809114835
Cdc42,0.45264861998933154,0.28672516167598067,0.16592345831335087,0.658721197209446,0.21122687014431216
Jund,0.34728452960834943,0.18197012509258614,0.1653144045157633,0.9324127551271458,0.10066200119351153
Rpl14,0.7212255574559041,0.5572088644940602,0.16401669296184396,0.3722317228348627,0.22891708213399306
Gbp3,0.24575261883128938,0.08417396062657133,0.16157865820471806,1.5457496147131293,0.025761882279737764
Snx3,0.3616280446339272,0.20088935425775367,0.16073869037617355,0.8481022592533201,0.17937622225667985
BC028528,0.40494963617079993,0.24463617145933447,0.16031346471146546,0.7271024217567238,0.17574625441738864
Rpl27a,0.5654954195726585,0.40619795861348434,0.15929746095917413,0.47733134890320156,0.32186253098850076
Anp32a,0.5504242004133426,0.3935748873649034,0.1568493130484392,0.48390468732685504,0.2610504263445982
Igfbp7,1.6093491049687387,1.453065619190476,0.15628348577826268,0.14737736214257835,0.7457109133805804
Rps20,0.5566444902404555,0.403063962009623,0.15358052823083246,0.4657464368021249,0.25401400566896737
Rplp2,0.5689090559877401,0.41567098114764384,0.15323807484009627,0.45275507746129656,0.27052253424637457
Tuba1a,0.3628375849144539,0.21018703465753574,0.15265055025691815,0.7876473392814594,0.16775260715506576
Rpl38,0.7173878645367927,0.5657723489059266,0.15161551563086606,0.3425311323319674,0.4161071354796446
Gsta4,0.273390387250671,0.12462861148594861,0.14876177576472238,1.1333209063771084,0.09417865129019518
Ctnnb1,0.4357140386307018,0.28842788273858666,0.14728615589211513,0.5951692678428432,0.1477980729859251
Pcp4l1,0.7249903544821636,0.5790300084796381,0.1459603460025255,0.32432318108584274,0.49921003219366983
Tmsb10,0.5814919034012436,0.4356980735329752,0.1457938298682684,0.41642953948722244,0.3755163057587519
Rps26,0.4986460549430404,0.3536065907171935,0.14503946422584685,0.49586978482553845,0.292986978334079
Isg15,0.22079979763900134,0.076788350680234,0.14401144695876733,1.5237672300959677,0.05019342914554908
Slc16a1,0.26713120189419215,0.12432093710058899,0.14281026479360315,1.103473010387215,0.15826060694855057
Pfdn5,0.3620231527668342,0.22059444418664756,0.14142870858018666,0.7146829550157037,0.11625489432474687
Rps3a1,0.58749075101564,0.446376948921368,0.141113802094272,0.3963028351409729,0.23202969670270346
Cnbp,0.41165335483987375,0.27071827789798797,0.14093507694188578,0.6046358628499406,0.23899473341212374
Arhgap29,0.38035627244488884,0.23993360389548415,0.1404226685494047,0.6647139484107183,0.11409168991944607
Kitl,0.5290347909726745,0.3888775731438298,0.14015721782884466,0.44404558282474604,0.18446124261415586
Akr1a1,0.377785641290723,0.23768138681062514,0.14010425448009786,0.6685366903412843,0.23231995194601449
Tm4sf1,0.49531166932040555,0.35531072093964505,0.1400009483807605,0.4792542425788242,0.4179301133101605
Ier3,0.49854312985371874,0.35892879866182925,0.13961433119188948,0.4740195120437711,0.2882912502230185
Rps24,0.7936002283200072,0.6550122609109552,0.138587967409052,0.2768901440251079,0.4126080218943817
St3gal6,0.34209353797439296,0.20358341542368763,0.13851012255070533,0.7487679436189049,0.19757994764351222
Hspa1b,0.2141738738141079,0.07626128702896946,0.13791258678513846,1.4897475366987354,0.21124155268969103
Eif1,0.6227624926979034,0.4852196590140423,0.1375428336838611,0.36004339729223356,0.3655325003475069
Cd34,0.38376122119968065,0.24748138394567842,0.13627983725400222,0.6328868586261595,0.25189367694493286
Gbp7,0.23534190333426358,0.10088004040747678,0.1344618629267868,1.2221092901499895,0.022854333942210123
Kdr,0.3346535578307465,0.2010880174938571,0.13356554033688942,0.7348383724411702,0.1434147019905075
C130074G19Rik,0.2572592931452957,0.12466211394338189,0.13259717920191383,1.0451941462057985,0.092243976128255
Kank3,0.3576793778125505,0.2256516465965678,0.13202773121598269,0.6645672754046258,0.1963825276119657
Zfp36l1,0.27637019655616135,0.14524893975288863,0.13112125680327272,0.9280697004611616,0.1761081584928174
Rps2,0.39947801037693287,0.2691026856451307,0.1303753247318022,0.5699575520801083,0.280939842282821
1810037I17Rik,0.414494344354076,0.28415499813964523,0.13033934621443077,0.5446727283369875,0.26987169639463554
Ramp2,0.688216795763162,0.5583424572567377,0.12987433850642427,0.3017123483805656,0.5376388926248855
Gm6368,0.18256986491620247,0.05276645858482384,0.12980340633137863,1.7907361486060671,0.4127424733058994
Gnai2,0.47087979483671266,0.3413189998166901,0.12956079502002255,0.4642369302778296,0.210732469389731
Rplp0,0.37454667781355794,0.24501500948968255,0.1295316683238754,0.6122733584936998,0.3404791369275183
Chchd2,0.5128300516073121,0.38566754382176843,0.12716250778554367,0.4111221382828656,0.33979367217024814
Rpl18a,0.5639907346892047,0.43820204049756906,0.12578869419163563,0.3640745254654105,0.487143286155925
Gm1821,0.19007490855228965,0.06485524417378787,0.1252196643785018,1.5512583022598998,0.2596770947726168
Tcf4,0.4204140203588872,0.2954456224443913,0.12496839791449588,0.5089167079748895,0.35823848531872127
Gpcpd1,0.4267588131130712,0.30209843219733407,0.12466038091573711,0.49840085514263194,0.1772290892736502
Rpl23a,0.4063498942633534,0.28212182435899824,0.12422806990435514,0.5264026813709826,0.4838726313572599
Fcgrt,0.2577765272255473,0.13387007384865637,0.12390645337689091,0.9452822320950552,0.17204562302127818
Rpl31,0.44294328081852585,0.3191906543576255,0.12375262646090035,0.4727022985202402,0.4460508644347273
Tax1bp1,0.5404297200259959,0.41695126823431333,0.12347845179168254,0.3742274483577046,0.11866846826544214
Ptma,0.7446318059445751,0.6213042061443471,0.123327599800228,0.26122703453907975,0.5714719569521652
Myl6,0.6794125150362563,0.5562700785441475,0.12314243649210888,0.28850181746142234,0.4895611833516038
Sec62,0.37769365225419776,0.2547882606136849,0.12290539164051284,0.5679158877565208,0.27426352267328236
Cgnl1,0.35483899895659066,0.2326278971529484,0.12221110180364225,0.6091383255826013,0.08992308481948247
Tfrc,0.34436530211995314,0.2224963970492154,0.12186890507073775,0.6301555166837128,0.24025585438847055
Tek,0.3557952663878761,0.23425372152926838,0.12154154485860774,0.6029732450364895,0.16994884223220902
Rps27a,0.5573556817597246,0.4366606489508927,0.12069503280883193,0.3520850514064546,0.5583723619882176
Btg2,0.2729635684011596,0.1524563407777679,0.1205072276233917,0.8403080798870889,0.1827277295784706
Rpl30,0.389655071678749,0.2696464328195947,0.1200086388591543,0.5311269980799019,0.4034694721306835
Rps12,0.565349034139885,0.44537158387067555,0.11997745026920947,0.3441316310295993,0.590531765207828
Mt1,0.5089329238097013,0.3903204491289209,0.11861247468078046,0.38281561506427564,0.4711709271637449
Rps15a,0.5499255188880456,0.43161526818329166,0.11831025070475398,0.34948961586707045,0.2717092284744003
Rpl9,0.4705759002302153,0.3524147441697398,0.1181611560604755,0.4171521249233199,0.509643283479494
Rpl11,0.39202944171941045,0.2741531428314675,0.11787629888794293,0.5159784111764375,0.43223547226372194
Prdx1,0.35815371877029345,0.24041878169987427,0.11773493707041918,0.5750273443701223,0.19020689976206795
mt-Nd4,0.4916799876723239,0.3749240666615143,0.11675592101080962,0.39112028583080366,0.3152211910970297
Itgb1,0.41098587666064185,0.29531384853647225,0.1156720281241696,0.47683843001544834,0.18920419450291115
Lmo2,0.23267129003746248,0.11725979648455204,0.11541149355291044,0.9885786428290617,0.14210881853061022
Wfdc1,0.3803760947445972,0.2659195209181031,0.1144565738264941,0.5164352603597675,0.2210429966763995
Tpm1,0.35644453061096787,0.2421061108688386,0.11433841974212927,0.5580361784450785,0.16038393645635496
Abcg2,0.5456158920391849,0.43136332584725573,0.1142525661919292,0.33898144073349273,0.37946634933483214
Bst2,0.20115125521422353,0.08705597653439183,0.1140952786798317,1.208256091104961,0.08219256412675396
Atp5e,0.29507040110366173,0.18200219351547453,0.1130682075881872,0.6971003338590444,0.1954024850709148
Kif5b,0.39179200577138185,0.27878011115538576,0.11301189461599609,0.4909588285071389,0.16257513236648383
Rflnb,0.24457174235833898,0.13254782968422707,0.11202391267411191,0.8837396921580203,0.10310441803844099
Hes1,0.2289558213043871,0.11705400993483911,0.111901811369548,0.967888864948406,0.07390519121706225
Pdia3,0.287289839291147,0.17544533531321801,0.11184450397792897,0.7114821777216607,0.15036576890928072
Klf4,0.4042197176177217,0.29250762593309515,0.11171209168462654,0.4666640967158522,0.40663888108814106
AW112010,0.2061439163929621,0.09473056959311761,0.11141334679984448,1.1217416907021247,0.10270181181128411
Emcn,0.3274652299634995,0.21669564557121088,0.11076958439228865,0.5956693151155361,0.25135120902122643
Rps17,0.41294128276380004,0.3024166929805859,0.11052458978321417,0.4493976021637216,0.4823971161431421
Gm9843,0.24733814317158703,0.1371935941000663,0.11014454907152074,0.8502669386130304,0.35572869326404394
Slc38a3,0.22757450236641247,0.11790867442094523,0.10966582794546724,0.9486631699198268,0.12380028055409503
Klf6,0.3519681070679781,0.24246015956396302,0.10950794750401507,0.5376951495801722,0.2721410722231152
Tuba1b,0.27179224988003575,0.16244952195130324,0.10934272792873251,0.742509247470141,0.15036934358069023
Rpl7,0.393842932283907,0.2848800403880469,0.10896289189586011,0.46726443960163105,0.28140325440592856
Slc22a8,0.20377807271307397,0.09505899723135831,0.10871907548171565,1.1000956354286202,0.19028911879232352
Mpzl1,0.269627289118307,0.16117987792127966,0.10844741119702736,0.7422912740735531,0.25762490216732076
Plk2,0.24188971147906813,0.13358302052491192,0.10830669095415621,0.8566079301001642,0.05396308663542144
Pomp,0.32035399920725044,0.21212358181625277,0.10823041739099767,0.5947596886052983,0.213660134841046
Nr3c1,0.2512251690451228,0.14305035054400206,0.10817481850112076,0.8124536326239797,0.026793831605818285
Palmd,0.3619303967571357,0.25379625377817716,0.10813414297895851,0.512039805246022,0.1398585477529942
Prnp,0.24632020140440827,0.13828995683427384,0.10803024457013444,0.8328339906927902,0.17908023317431818
Rpl6,0.32654305817218665,0.21911604068407628,0.10742701748811037,0.575575970297896,0.11041321712777405
Fosb,0.17123439127185147,0.0641011493273033,0.10713324194454817,1.417536275710454,0.07950798969004015
Rps18,0.46807572973825107,0.3610955822246851,0.10698014751356599,0.3743602785235701,0.19611091159380437
Serbp1,0.4315435048440374,0.3248553137521892,0.10668819109184824,0.40970760608844814,0.19352314632361603
Rack1,0.327642219604115,0.22160595559581275,0.10603626400830224,0.5641225121719675,0.17377677805048725
Rbm39,0.48569589382685174,0.3803685747061327,0.10532731912071902,0.35265440852213675,0.35061306663350456
Nes,0.22280291299669672,0.1180799568210794,0.10472295617561732,0.9159982533996811,0.09818530494671146
Atf3,0.15653572750671085,0.051959683081162465,0.10457604442554838,1.591008888048136,0.1164493130830669
Gng11,0.4417969635359692,0.33754917371590715,0.10424778982006205,0.38828480722125025,0.305846078394091
Tmem50a,0.37670243235685846,0.27253311248994555,0.10416931986691291,0.46699235842327835,0.20655641818779316
Arglu1,0.27540033953995696,0.17154861840141641,0.10385172113854055,0.6829096599570206,0.25267017284228394
Rhob,0.3316810983505271,0.22796253195147567,0.10371856639905144,0.5409980982898763,0.31772146279749286
Utrn,0.5295965109944356,0.4259044954027195,0.10369201559171609,0.31436299686109664,0.15502029635941122
Rps27,0.6944636322136747,0.5908774823058155,0.10358614990785919,0.2330397602713088,0.6839477808949713
Col4a3bp,0.42820693991906855,0.3255767696712685,0.10263017024780008,0.39530935043002374,0.12380945254816472
Rpl37,0.5996900298098511,0.49735289968961544,0.10233713012023565,0.2699466044307524,0.38109445248779616
Cox4i1,0.49545871261037994,0.3931895606729947,0.10226915193738523,0.3335390647936506,0.21434445640559205
Rpl22,0.4222389221201426,0.32019060342285016,0.10204831869729242,0.3991275139898336,0.25873827207549266
Rps11,0.4444741151043652,0.34243135996826113,0.10204275513610406,0.37628360560300234,0.2931367409023095
Pcbp2,0.3112741468013219,0.20935231981782818,0.10192182698349375,0.5722505962610482,0.20464144071609422
Fkbp1a,0.24047406513629926,0.14008967363190694,0.10038439150439232,0.7795263953978591,0.157067960521797
Grap,0.20057628142418463,0.10042428714581714,0.10015199427836749,0.9980356204987731,0.0699606059111843
Cd81,0.3311217222245887,0.23124169311417028,0.0998800291104184,0.5179582348303096,0.4490286527480918
Tmbim6,0.31488961274545463,0.21546268147525857,0.09942693127019606,0.5474060403462923,0.3034216967076299
Rpl21,0.3802948048137742,0.28168046667705476,0.09861433813671944,0.43305737989409454,0.5599317840943178
Aplp2,0.5882084422410175,0.4897061366492643,0.09850230559175321,0.2644107222666874,0.422926214137895
Fermt2,0.3726470431007962,0.27461862523514885,0.09802841786564737,0.44037895463354443,0.16264622752037414
Ets1,0.26794083446404227,0.17031446273880502,0.09762637172523725,0.6537104290079133,0.14390630722030057
Slfn5,0.243596516629692,0.14632701018701466,0.09726950644267734,0.735293468295388,0.08666784451603089
Son,0.42980153014315725,0.3344756412763295,0.09532588886682775,0.36176851417087064,0.2453161056996312
Prrc2c,0.2857908283949896,0.19074443630625695,0.09504639208873264,0.5833161260817099,0.014802096731151435
Rps25,0.5114495163203928,0.4164353067349127,0.09501420958548012,0.2964988090303346,0.3726164119968782
Irf7,0.12927628773047037,0.0344379192725203,0.09483836845795007,1.9083570600654545,0.05686463422102939
Ifnar1,0.24713147907577265,0.15242288232382292,0.09470859675194973,0.6971956603052136,0.050501320621233206
Dnaja1,0.2547416007192789,0.16017941834665517,0.09456218237262376,0.6693424496407844,0.3468682244769506
Lsr,0.2986263431335733,0.2044216469551067,0.09420469617846658,0.5467912345667216,0.20417763516200008
Sp100,0.19810803546555175,0.1039417230939032,0.09416631237164855,0.9305059205825413,0.07078889102931689
Rpl12,0.1970426627961106,0.10289955466267313,0.09414310813343747,0.9372645923202496,0.2545090986266601
Macf1,0.6555764450020616,0.5615888583574995,0.09398758664456208,0.2232493371579891,0.3677719411960428
Pecam1,0.471583560570925,0.3777299019439422,0.0938536586269828,0.3201576713754802,0.4424343969239103
Ppia,0.48607847788094566,0.3923354449671372,0.09374303291380848,0.30910086864033876,0.5747886252147433
Rps13,0.377866318227836,0.2842724090296,0.09359390919823601,0.4106005897421012,0.4378191886401023
Atp5j,0.4497710066908982,0.35698474632003413,0.09278626037086407,0.3333274005099118,0.38196435278917606
Ncl,0.29939446032590655,0.2067113508002071,0.09268310952569944,0.5344277557293946,0.12582752694552368
Rpl35a,0.5315553982993185,0.4388734351280992,0.09268196317121935,0.27641453604470817,0.42095462487793045
Hnrnpu,0.3104447382686796,0.21777811371781197,0.0926666245508676,0.5114755289763852,0.32452902166899456
Rpl39,0.3676048871630576,0.2750798447055227,0.0925250424575349,0.41830419052193735,0.30258890559551466
H2-T23,0.1949663114280295,0.10255458927444024,0.09241172215358927,0.9268261386234873,0.07765933768616749
Atp5b,0.2336326616904439,0.14150755780012567,0.09212510389031822,0.7233588477739675,0.25622806744271276
Rpl41,0.8754372406985139,0.7833140329901908,0.09212320770832316,0.16041275871830538,0.6822458024892688
Gas5,0.2203066699881045,0.1282651827404324,0.09204148724767211,0.7803788678306373,0.11352676660727141
Rpl23,0.4223930705494997,0.3305286632003106,0.0918644073491891,0.3538098312816734,0.46961012859025064
Cox6b1,0.31498644085703476,0.2235308117533675,0.09145562910366725,0.49481414476300967,0.2530790781998816
Tmod3,0.2673633159014404,0.17628139898190665,0.09108191691953377,0.6009184921305817,0.0911493576202235
Ftl1,0.5416470008736224,0.45093874215607377,0.09070825871754862,0.26442093331776934,0.4091038903621973
Rbm25,0.3079109518123613,0.21736926231726106,0.09054168949510022,0.5023632839747715,0.38892393717013474
Ndufa4,0.34618907046150627,0.25611748404589957,0.0900715864156067,0.4347529695875693,0.3961971752874785
Gpx1,0.40345141915586263,0.3136016502535938,0.08984976890226881,0.3634607887193443,0.39167270761419914
Hnrnpa3,0.22176661247254295,0.13217948445289698,0.08958712801964597,0.746539497407478,0.30668309342703565
Cfl1,0.32276872456624206,0.2334589684260654,0.08930975614017667,0.4673300707752773,0.4967496459191114
Canx,0.31053826360946746,0.22142711842839016,0.0891111451810773,0.4879372529593759,0.1781093773099668
Ifi27,0.2362602193752162,0.14716388715394593,0.08909633222127028,0.6829493482165279,0.16008213289107753
Gm10076,0.17763080951608748,0.08854030423026575,0.08909050528582173,1.0044674263704727,0.2329102481642873
Rps23,0.4877926772336985,0.39911294178469375,0.08867973544900476,0.28947038236457445,0.6057019763290862
Esyt2,0.3429701599775624,0.2546031261307513,0.0883670338468111,0.4298314672124092,0.194571362743172
Hsp90aa1,0.20437719536645843,0.1160737084579836,0.08830348690847484,0.8161876293853727,0.2910458488387737
Lgals9,0.17500330006308884,0.0868503066378327,0.08815299342525613,1.010770912327566,0.12098968389247376
Slc40a1,0.19834700445377634,0.11032019577719787,0.08802680867657847,0.8463238833456758,0.09782853245771839
Eng,0.3171018987368691,0.22915835167010837,0.08794354706676075,0.46859990436456844,0.3496282951278876
Atp5h,0.2744583878044037,0.18667335417593414,0.08778503362846954,0.5560689472665803,0.14403096780225547
Oaz1,0.2957553721185658,0.2081807408192312,0.08757463129933457,0.5065657135451129,0.28938269109613696
Slc3a2,0.3980578729133432,0.3111400134004652,0.086917859512878,0.3554132433013938,0.4803746461355438
Adamts1,0.27686686202868227,0.18995174005521576,0.08691512197346651,0.5435570768829752,0.227877435675376
Nrp1,0.24035226584588218,0.15365637729696355,0.08669588854891863,0.6454393721838837,0.23162483202952586
Atp5j2,0.26018596119675463,0.1735002294966207,0.08668573170013394,0.5846027794576835,0.209157258096576
Rpl18,0.2813843827711795,0.1949437282533363,0.08644065451784319,0.5294822447930072,0.17758422817014718
Naca,0.2869949428971974,0.20087132974029134,0.08612361315690606,0.5147514966395749,0.13298878331091035
Rabac1,0.287326690770963,0.2013973779164574,0.08592931285450561,0.5126449733446992,0.3405783641975187
Sem1,0.3357647613737648,0.24983908790813603,0.0859256734656288,0.42645014152569527,0.29008418667037855
Arpc2,0.511538209700411,0.42585894214195613,0.08567926755845484,0.2644657960158616,0.318193695599078
Cox6a1,0.38613831402793275,0.30065936848302455,0.0854789455449082,0.36098673522579194,0.4668019858325897
Fau,0.44492588517692705,0.36063277954135037,0.08429310563557668,0.3030337412748262,0.6072599749040094
Rps7,0.4029033462010637,0.31865494647008913,0.08424839973097459,0.33843778490333914,0.39535866964798827
Crip2,0.5720081983253668,0.48789851821345404,0.08410968011191272,0.22945428813398702,0.6305119820748479
Pnn,0.19725638613708169,0.1134180544356323,0.08383833170144939,0.7984162879063856,0.1382877188178518
Icam2,0.19737101004363042,0.11371610848560675,0.08365490155802367,0.7954680902856213,0.18134085753396703
Cavin2,0.5139613032599919,0.43031488126890216,0.08364642199108974,0.2562664628649953,0.4056325642424431
Csnk1a1,0.27877518172811067,0.19579698589595018,0.08297819583216048,0.5097413799681401,0.12055784162028958
Gbp4,0.14285404632496762,0.059956850363006464,0.08289719596196116,1.2525314349325427,0.06722592325129007
Sept7,0.334367535117898,0.2518827934703287,0.0824847416475693,0.408680792548464,0.24650128867337245
Tspan5,0.23644705814412062,0.15432456037980857,0.08212249776431205,0.6155462635338216,0.17671285946061335
Hbegf,0.16563515654830588,0.08403868659521764,0.08159646995308824,0.9788749446821209,0.1734671292662527
Pls3,0.19416958979357285,0.11267076619782286,0.08149882359574999,0.7851986545944479,0.17154559938442163
Adgrl4,0.5118243171371817,0.4305457258259892,0.08127859131119247,0.24948169411458684,0.5164974778997233
Xaf1,0.15419670005029035,0.07299856142519628,0.08119813862509406,1.0788215452161627,0.0742664551586378
Dynll1,0.4267807026799065,0.34566849622716117,0.0811122064527453,0.30410502724252664,0.5430019349127505
Adam10,0.21423433226398295,0.13312600035598993,0.08110833190799302,0.6863932295101157,0.06075843330848653
Polk,0.20117712823363787,0.12037480068426692,0.08080232754937094,0.7409280719148204,0.223896630449597
Layn,0.1734786882072205,0.0928876224691552,0.0805910657380653,0.901192952394139,0.04066216278463356
Itih5,0.3179622305879346,0.23737619209458957,0.08058603849334503,0.4216786180311881,0.2267166577494198
Hmgb1,0.32795708292645503,0.24739447169911824,0.0805626112273368,0.4066923388530138,0.48650877726183117
Gm11478,0.19423695371411004,0.11395753357808992,0.08027942013602012,0.7693161658256332,0.4313771636985744
Fus,0.26624335138751754,0.18611760439275535,0.08012574699476219,0.5165286433714402,0.36626969429514167
Sbds,0.22997588306079134,0.149971227803734,0.08000465525705733,0.6167934869417271,0.15419907947312958
Tmem59,0.23966134579218085,0.1597598366806909,0.07990150911148994,0.5850894663892908,0.2886624684408907
Cpe,0.11521550683362762,0.03560030865503507,0.07961519817859256,1.694345244799723,0.11983613282511718
Thra,0.16493030088239938,0.08531515674712205,0.07961514413527733,0.950974338448297,0.050788600933099046
Rhoa,0.2884518924369638,0.20885516672952867,0.07959672570743512,0.4658259885380087,0.4155939177072384
Il10rb,0.22058148127326463,0.14101597222454731,0.07956550904871731,0.6454494062732516,0.17840679956374564
Luc7l3,0.26693856167297964,0.18756720246490519,0.07937135920807445,0.5090978599467297,0.25320842887322215
Ddx6,0.1914605511381166,0.11255679081772556,0.07890376032039105,0.7663887845307448,0.03758058299505351
Sh3glb1,0.38446442503491596,0.3056237721179062,0.07884065291700976,0.3310923781424459,0.3069199305302315
Eif3a,0.30439199989182647,0.22565725927407335,0.07873474061775312,0.43179559833127273,0.24210789659736565
Rpl10,0.24116478574558897,0.16268802051565276,0.07847676522993621,0.5679083558910122,0.39693959258836475
Foxq1,0.2715479588995014,0.19318658095682215,0.07836137794267925,0.49120997841999614,0.31693236303105593
Rtp4,0.1146085563562188,0.03638048808683284,0.07822806826938597,1.655450884818146,0.05787997981883309
Ndufa6,0.23963903148819546,0.16147488341158936,0.0781641480766061,0.5695502151555332,0.2451916363391565
Ppib,0.19635727813987341,0.11844627131497532,0.0779110068248981,0.7292434575107646,0.13759187563531558
Egr1,0.13539147289982037,0.05762181404684633,0.07776965885297404,1.2324355127215703,0.132163775975502
Add3,0.19152350789172776,0.11380832319877927,0.07771518469294848,0.7509102670612151,0.12607116696358714
Cyr61,0.15138688579007384,0.07384547989750484,0.077541405892569,1.0356487064640267,0.1117644853080441
Rpl17,0.3591483981998448,0.28161682226374163,0.07753157593610316,0.35084545987687876,0.5183386277282866
Arl2bp,0.22726985361346927,0.1501689353451538,0.07710091826831547,0.5978166692400307,0.18697503037171398
Myl12b,0.4570577803732032,0.3802499019113101,0.07680787846189313,0.2654280461883047,0.5819743557814797
Eef2,0.2375098634028551,0.16094105514129398,0.07656880826156112,0.5614521413904727,0.17445328221032738
Actn4,0.24545114365608497,0.16890838562509491,0.07654275803099006,0.5391922713229054,0.22455058468466088
Slc9a3r2,0.5976172546604016,0.5211253745772003,0.07649188008320129,0.19759094447058845,0.6299834504109659
Rpl19,0.30889278644392365,0.2324079456379593,0.07648484080596435,0.41044525021645045,0.5401551362375302
Isyna1,0.19746524395902137,0.12098104687738513,0.07648419708163624,0.706813076841892,0.31635571927366235
Fli1,0.19244636466627996,0.11644684711191845,0.0759995175543615,0.7247799480757754,0.10194204443524114
Rpl34,0.5868376902945334,0.5111090582756613,0.07572863201887203,0.19933000826870884,0.45991915594623833
Prpf38b,0.19467049688899168,0.11907175137819796,0.07559874551079372,0.7091983607468046,0.16525282638387348
Ifnar2,0.23373707200926547,0.1581867734068653,0.07555029860240017,0.5632546482235554,0.23285362340464824
S100a16,0.25541363361707453,0.18008700904162087,0.07532662457545367,0.5041390603542639,0.314471041220956
Pllp,0.22381253418310743,0.14898417634954486,0.07482835783356256,0.5871284865742592,0.24663165441210527
Rpsa,0.2192690389656144,0.14461616279482134,0.07465287617079305,0.6004699179786798,0.19490165363372663
Hhex,0.1080401009792745,0.03366245541337772,0.07437764556589677,1.6823250706235304,0.052361951618721876
Lamp1,0.24489479894186506,0.17063496050777138,0.07425983843409367,0.5212463073961835,0.3242982763710968
Clk1,0.17074356761496295,0.09673786761122355,0.0740057000037394,0.8196721233139009,0.13663254801361874
Tpd52,0.1978509972040459,0.12406033003414045,0.07379066716990544,0.673368131654492,0.014641675165449295
Sf3b1,0.2775218828297967,0.20378912593902598,0.07373275689077069,0.44552258054312255,0.09951531234163111
Sypl,0.19982420986011507,0.1263537784470157,0.07347043141309936,0.6612583796592455,0.2111550825707153
Wdr89,0.19049815479438056,0.11704288228171904,0.07345527251266153,0.7027350680011462,0.4795893862447053
Mier1,0.20043918900612598,0.12701550085107696,0.07342368815504902,0.6581558720310363,0.04916804904003972
Nr4a1,0.1274363839564579,0.05413763084797222,0.07329875310848569,1.2350582487940838,0.13946869931038205
Gm15427,0.19060514894662725,0.11752426188086935,0.0730808870657579,0.6976237659976877,0.48515731646684435
Smarca2,0.24736910899323022,0.17437203881646135,0.07299707017676887,0.5044941915999696,0.2867012104010942
Psmb8,0.1429551730378602,0.07021950765106946,0.07273566538679074,1.0256085876399461,0.04215663923618214
Slc25a4,0.20651610241907975,0.13395472530902028,0.07256137711005947,0.6245050175936372,0.2262086893416208
Erg,0.18709482347279613,0.11474822524271701,0.07234659823007912,0.7052929407901775,0.2633811660320139
Ctsh,0.20491310538018218,0.1327838287935659,0.07212927658661628,0.6259289741814891,0.29273719374093804
Rsad2,0.11004958977333415,0.03792865734845651,0.07212093242487763,1.5367686331270392,0.10535110217068636
Cd200,0.38967356600716274,0.31788748437797926,0.07178608162918348,0.29374901483141896,0.42122988607689604
Tagln2,0.26209250409312246,0.19089889265405421,0.07119361143906824,0.45726530586415776,0.4144934694225724
Irf9,0.1236973033633157,0.052926726486096067,0.07077057687721963,1.2247301231947572,0.022360942008616033
Tmem204,0.21658681085338372,0.1458242869873586,0.0707625238660251,0.5707111397108552,0.25911555610732745
Ly6c2,0.21454871223140234,0.1438115982454393,0.07073711398596305,0.577121902021904,0.586193773854159
Rps16,0.4747129735064447,0.40403315160571074,0.07067982190073396,0.23258127289458289,0.5678634384186431
Hsp25-ps1,0.12078244860363327,0.05011980532515196,0.07066264327848132,1.2689412697220144,0.4065457368756473
Ndufb7,0.1889351372862277,0.118368644600578,0.07056649268564971,0.6745995130627611,0.09361130001383547
Gnb2,0.21468030483162162,0.1444643853600426,0.07021591947157901,0.5714727048674269,0.2969056150673473
Elovl7,0.15970959655535538,0.08959717805654299,0.07011241849881239,0.8339187354864732,0.24251839124494443
